backend,dataset,seed,round,clients,samples_per_client,partition_manifest,mean_client_loss,test_loss,test_accuracy,round_seconds,max_absolute_error,mean_absolute_error,relative_l2_error,cosine_similarity,key_generation_seconds,encryption_seconds,aggregation_seconds,decryption_seconds,ciphertext_bytes
lee_ckks,mnist,1,1,5,100,results\partitions\mnist_iid_clients-5_samples-100_seed-1.json,2.28885200881958,2.1850372272491456,0.2746,7.160928999999999,1.905622540841756e-08,1.9674215190308938e-09,1.0285514202385418e-06,0.9999999999994711,0.2786103999999998,0.28144429999999776,0.00481779999999965,0.014825200000000649,11699654
lee_ckks,mnist,1,2,5,100,results\partitions\mnist_iid_clients-5_samples-100_seed-1.json,2.1117047863006593,1.950175539970398,0.4144,6.8936866000000006,1.9492461394987615e-08,1.9678257536836132e-09,8.598941335011152e-07,0.9999999999996304,0.29228319999999997,0.23001630000000617,0.003649100000002292,0.011713400000001428,11700195
lee_ckks,mnist,1,3,5,100,results\partitions\mnist_iid_clients-5_samples-100_seed-1.json,1.8296975536346438,1.486716654586792,0.6106,6.9014609,1.7730640152271993e-08,1.967415921163509e-09,6.237906455160649e-07,0.9999999999998055,0.2922836000000011,0.23004830000001775,0.0036304999999927645,0.01180060000000438,11700044
lee_ckks,mnist,1,4,5,100,results\partitions\mnist_iid_clients-5_samples-100_seed-1.json,1.4950928349494934,1.3887137733459474,0.5501,6.886446199999998,1.676398810957283e-08,1.95772013213125e-09,6.661370715099553e-07,0.9999999999997782,0.28756360000000214,0.2726911000000172,0.004434200000002164,0.014223699999995176,11701368
lee_ckks,mnist,1,5,5,100,results\partitions\mnist_iid_clients-5_samples-100_seed-1.json,1.1291588730812072,0.900072536277771,0.7378,7.4995322999999985,1.9209931271450646e-08,1.938027027491446e-09,7.071801137944506e-07,0.9999999999997498,0.3154024999999976,0.26529830000000487,0.003870900000002564,0.012810099999988722,11698650
