backend,dataset,seed,round,clients,samples_per_client,partition_manifest,mean_client_loss,test_loss,test_accuracy,round_seconds,max_absolute_error,mean_absolute_error,relative_l2_error,cosine_similarity,key_generation_seconds,encryption_seconds,aggregation_seconds,decryption_seconds,ciphertext_bytes
fedshe_ckks,mnist,3,1,5,100,results/partitions/mnist_iid_clients-5_samples-100_seed-3.json,2.3040528202056882,2.1833181758880613,0.3748,5.3304267690000415,0.0005000286269932986,0.00022838735033047766,0.10434813057454202,0.9945723167023482,0.04146845100012797,0.2946902960011357,0.0023527809994448035,0.019372796999505226,7867710
fedshe_ckks,mnist,3,2,5,100,results/partitions/mnist_iid_clients-5_samples-100_seed-3.json,2.1326817979812622,1.9789864707946778,0.4689,4.981997925000087,0.000499952957034111,0.00022875276439998947,0.0883187940652352,0.9961186034246143,0.019309387000248535,0.2416601099989748,0.0020087570001123822,0.016045869999743445,7867710
fedshe_ckks,mnist,3,3,5,100,results/partitions/mnist_iid_clients-5_samples-100_seed-3.json,1.8530982913970946,1.5560349653244019,0.6621,5.159911844999897,0.0005000434815883636,0.00023429742209587267,0.06624476095140526,0.9978083195840928,0.02208314200015593,0.2053210730000501,0.0016907589997572359,0.012795949000064866,7867710
fedshe_ckks,mnist,3,4,5,100,results/partitions/mnist_iid_clients-5_samples-100_seed-3.json,1.4249770526885985,1.1544146567344666,0.6588,5.291187252999862,0.0004998568892478944,0.00023822988620246247,0.06151609256052456,0.9981095502072191,0.024995905000196217,0.25981361100184586,0.002147152999896207,0.016420474000369722,7867710
fedshe_ckks,mnist,3,5,5,100,results/partitions/mnist_iid_clients-5_samples-100_seed-3.json,1.0900239696502685,1.155192161178589,0.6302,5.832667981999748,0.0005000606179237366,0.00023430391980449662,0.05702982176416455,0.9983758573072394,0.013866918000076112,0.30933216400035235,0.0022795860004407587,0.019172081000306207,7867710
