backend,dataset,seed,round,clients,samples_per_client,partition_manifest,mean_client_loss,test_loss,test_accuracy,round_seconds,max_absolute_error,mean_absolute_error,relative_l2_error,cosine_similarity,key_generation_seconds,encryption_seconds,aggregation_seconds,decryption_seconds,ciphertext_bytes
lee_ckks,mnist,4,1,5,100,results\partitions\mnist_iid_clients-5_samples-100_seed-4.json,2.3135687065124513,2.12009271774292,0.169,7.2251915,2.1891497519258007e-08,1.959389196312836e-09,6.919645062418603e-07,0.9999999999997604,0.3026681999999994,0.26442819999999756,0.005052900000000804,0.013424800000000126,11699802
lee_ckks,mnist,4,2,5,100,results\partitions\mnist_iid_clients-5_samples-100_seed-4.json,1.999505063056946,2.0246277490615845,0.1849,7.0240478,1.574611954192895e-08,1.9799676995027063e-09,5.956708849971877e-07,0.9999999999998228,0.29787059999999954,0.2339555000000022,0.003809900000002031,0.012004700000000312,11700725
lee_ckks,mnist,4,3,5,100,results\partitions\mnist_iid_clients-5_samples-100_seed-4.json,1.6746990022659305,1.3004897252082825,0.5453,7.026003500000002,1.8780438619700435e-08,1.983949420265951e-09,6.674472418645202e-07,0.9999999999997773,0.31226410000000016,0.22940080000000052,0.0037819000000034464,0.0119793999999942,11701030
lee_ckks,mnist,4,4,5,100,results\partitions\mnist_iid_clients-5_samples-100_seed-4.json,1.4432803316116334,1.176146930027008,0.6118,7.0496297000000006,1.63773525314187e-08,1.970586156149979e-09,6.279261900000658e-07,0.9999999999998029,0.3145315999999987,0.24394050000000078,0.0040331000000009,0.012465999999999866,11702450
lee_ckks,mnist,4,5,5,100,results\partitions\mnist_iid_clients-5_samples-100_seed-4.json,1.0604272720813752,0.9095478105783462,0.694,7.0739619000000005,2.0484374594649654e-08,1.9858696297807567e-09,7.59634934420577e-07,0.9999999999997116,0.2812701000000004,0.23058269999999936,0.003838299999998185,0.012063399999995283,11699394
