backend,dataset,seed,round,clients,samples_per_client,partition_manifest,source_label,target_label,malicious_fraction,malicious_client_ids,attack_schedule,attack_active,mean_client_loss,test_loss,test_accuracy,source_recall,targeted_attack_success_rate,unaffected_macro_recall,round_seconds,max_absolute_error,mean_absolute_error,relative_l2_error,cosine_similarity
plaintext,mnist,2,1,10,100,results\partitions\mnist_iid_clients-10_samples-100_seed-2.json,1,7,0.0,,all_rounds,False,2.2507757015228274,2.145475198173523,0.4284,0.7259911894273128,0.003524229074889868,0.3860462605129666,13.5522478,0.0,0.0,0.0,0.9999999999999999
plaintext,mnist,2,2,10,100,results\partitions\mnist_iid_clients-10_samples-100_seed-2.json,1,7,0.0,,all_rounds,False,2.075837525367737,1.847224010848999,0.5568,0.945374449339207,0.009691629955947136,0.5000417326756177,13.8022879,0.0,0.0,0.0,1.0
plaintext,mnist,2,3,10,100,results\partitions\mnist_iid_clients-10_samples-100_seed-2.json,1,7,0.0,,all_rounds,False,1.7349434843063356,1.3327672913551332,0.6641,0.9154185022026432,0.0,0.627072145118663,14.541307499999998,0.0,0.0,0.0,1.0000000000000002
plaintext,mnist,2,4,10,100,results\partitions\mnist_iid_clients-10_samples-100_seed-2.json,1,7,0.0,,all_rounds,False,1.4763072134256363,1.0712818649291993,0.7214,0.9568281938325991,0.0,0.68504562427386,10.829496599999999,0.0,0.0,0.0,1.0
plaintext,mnist,2,5,10,100,results\partitions\mnist_iid_clients-10_samples-100_seed-2.json,1,7,0.0,,all_rounds,False,1.149145820736885,0.8556185860157013,0.7394,0.9674008810572687,0.000881057268722467,0.705358965495406,11.282440999999992,0.0,0.0,0.0,1.0
