backend,dataset,seed,round,clients,samples_per_client,partition_manifest,source_label,target_label,malicious_fraction,malicious_client_ids,attack_schedule,attack_active,mean_client_loss,test_loss,test_accuracy,source_recall,targeted_attack_success_rate,unaffected_macro_recall,round_seconds,max_absolute_error,mean_absolute_error,relative_l2_error,cosine_similarity
plaintext,mnist,2,1,10,100,results\partitions\mnist_iid_clients-10_samples-100_seed-2.json,1,7,0.1,8,all_rounds,True,2.246816061973572,2.1475539463043214,0.3565,0.10220264317180616,0.5215859030837005,0.38452726820967736,16.2912495,0.0,0.0,0.0,1.0
plaintext,mnist,2,2,10,100,results\partitions\mnist_iid_clients-10_samples-100_seed-2.json,1,7,0.1,8,all_rounds,True,2.074922158241272,1.857319400215149,0.5554,0.8555066079295154,0.04140969162995595,0.5101676063717635,9.738450099999998,0.0,0.0,0.0,1.0000000000000002
plaintext,mnist,2,3,10,100,results\partitions\mnist_iid_clients-10_samples-100_seed-2.json,1,7,0.1,8,all_rounds,True,1.7443219246864317,1.3551148582458497,0.6625,0.8572687224669604,0.0,0.6326339625726715,9.590423600000001,0.0,0.0,0.0,1.0
plaintext,mnist,2,4,10,100,results\partitions\mnist_iid_clients-10_samples-100_seed-2.json,1,7,0.1,8,all_rounds,True,1.4934611922502519,1.0935458633422852,0.7217,0.9383259911894273,0.0,0.6876465432567179,9.593175699999996,0.0,0.0,0.0,1.0
plaintext,mnist,2,5,10,100,results\partitions\mnist_iid_clients-10_samples-100_seed-2.json,1,7,0.1,8,all_rounds,True,1.1649591660499574,0.8662027557849884,0.7457,0.9436123348017621,0.000881057268722467,0.7154785063575546,9.808783500000004,0.0,0.0,0.0,1.0000000000000002
