backend,dataset,seed,round,clients,samples_per_client,partition_manifest,partitioning,dirichlet_alpha,source_label,target_label,malicious_fraction,malicious_client_ids,attack_schedule,attack_active,mean_client_loss,test_loss,test_accuracy,source_recall,targeted_attack_success_rate,unaffected_macro_recall,round_seconds,max_absolute_error,mean_absolute_error,relative_l2_error,cosine_similarity
plaintext,mnist,5,1,10,100,results\partitions\mnist_dirichlet-alpha-1_clients-10_samples-100_seed-5.json,dirichlet,1.0,1,7,0.1,6,all_rounds,True,2.0065878567695616,2.099653455352783,0.3094,0.0,0.000881057268722467,0.34100549975361477,15.593226499999998,0.0,0.0,0.0,0.9999999999999998
plaintext,mnist,5,2,10,100,results\partitions\mnist_dirichlet-alpha-1_clients-10_samples-100_seed-5.json,dirichlet,1.0,1,7,0.1,6,all_rounds,True,1.76396455335617,1.8883624197006226,0.2724,0.0,0.31277533039647576,0.29603772657801686,14.672871299999997,0.0,0.0,0.0,0.9999999999999999
plaintext,mnist,5,3,10,100,results\partitions\mnist_dirichlet-alpha-1_clients-10_samples-100_seed-5.json,dirichlet,1.0,1,7,0.1,6,all_rounds,True,1.529404755115509,1.5477829386711122,0.5389,0.775330396475771,0.05286343612334802,0.5071501423345988,15.629074500000002,0.0,0.0,0.0,0.9999999999999999
plaintext,mnist,5,4,10,100,results\partitions\mnist_dirichlet-alpha-1_clients-10_samples-100_seed-5.json,dirichlet,1.0,1,7,0.1,6,all_rounds,True,1.3030637052059173,1.2107810903549194,0.6661,0.8696035242290749,0.00881057268722467,0.6413565165543526,15.186186399999997,0.0,0.0,0.0,1.0
plaintext,mnist,5,5,10,100,results\partitions\mnist_dirichlet-alpha-1_clients-10_samples-100_seed-5.json,dirichlet,1.0,1,7,0.1,6,all_rounds,True,1.0257460758686068,1.0022940883159637,0.7406,0.852863436123348,0.033480176211453744,0.7274091287497262,15.905730000000005,0.0,0.0,0.0,0.9999999999999998
