backend,dataset,seed,round,clients,samples_per_client,partition_manifest,source_label,target_label,malicious_fraction,malicious_client_ids,attack_schedule,attack_active,mean_client_loss,test_loss,test_accuracy,source_recall,targeted_attack_success_rate,unaffected_macro_recall,round_seconds,max_absolute_error,mean_absolute_error,relative_l2_error,cosine_similarity,key_generation_seconds,encryption_seconds,aggregation_seconds,decryption_seconds,ciphertext_bytes
fedshe_ckks,mnist,3,1,10,100,results/partitions/mnist_iid_clients-10_samples-100_seed-3.json,1,7,0.1,8,first_third,True,2.2999373140335084,2.179040450668335,0.3587,0.762114537444934,0.0,0.3105836391327547,6.802784505999995,0.0004998280927538869,0.0002271500201717853,0.10753446810246839,0.994260669813954,0.027606321999996908,0.4909750949999534,0.004694507000010617,0.018532087000011188,15735420
fedshe_ckks,mnist,3,2,10,100,results/partitions/mnist_iid_clients-10_samples-100_seed-3.json,1,7,0.1,8,first_third,True,2.1288880553245546,1.9672616834640504,0.5059,0.7656387665198238,0.22026431718061673,0.46994495910153766,6.193075282999999,0.0004999657161533832,0.000230438435872189,0.09412785710570296,0.9955912626501034,0.010593526000008069,0.3098494259999427,0.0038967140000210065,0.012273804000002997,15735420
fedshe_ckks,mnist,3,3,10,100,results/partitions/mnist_iid_clients-10_samples-100_seed-3.json,1,7,0.1,8,first_third,False,1.857738945007324,1.5396599251747132,0.6041,0.9973568281938326,0.0,0.5523246701867722,6.120423336000002,0.0004999714195728302,0.00023330934715169063,0.06705465570760087,0.9977604880196285,0.011069718000001671,0.3044791920000023,0.002849117999986106,0.01033781699999281,15735420
fedshe_ckks,mnist,3,4,10,100,results/partitions/mnist_iid_clients-10_samples-100_seed-3.json,1,7,0.1,8,first_third,False,1.436166154384613,1.1204632747650147,0.6879,0.9709251101321585,0.0,0.6496926183848701,6.390287798000003,0.0005000202395021918,0.00023416146294904196,0.062493782400676545,0.998057859803985,0.011009200000003716,0.30486910600008343,0.0029506860000054758,0.010680559999997286,15735420
fedshe_ckks,mnist,3,5,10,100,results/partitions/mnist_iid_clients-10_samples-100_seed-3.json,1,7,0.1,8,first_third,False,1.0938821705579758,0.9914445021629333,0.6565,0.9594713656387666,0.0,0.6146631913583833,6.149018130000002,0.0004999031126499175,0.00023147765444806164,0.06252583008424005,0.998048236022389,0.010505803999990349,0.3174841869999909,0.0029671610000008286,0.010743286000007402,15735420
