backend,dataset,seed,round,clients,samples_per_client,partition_manifest,partitioning,dirichlet_alpha,source_label,target_label,malicious_fraction,malicious_client_ids,malicious_source_samples,attack_schedule,attack_active,mean_client_loss,test_loss,test_accuracy,source_recall,targeted_attack_success_rate,unaffected_macro_recall,round_seconds,max_absolute_error,mean_absolute_error,relative_l2_error,cosine_similarity,key_generation_seconds,encryption_seconds,aggregation_seconds,decryption_seconds,ciphertext_bytes
fedshe_ckks,mnist,5,1,10,100,results/partitions/mnist_dirichlet-alpha-1_clients-10_samples-100_seed-5.json,dirichlet,1.0,1,7,0.2,6;8,29,all_rounds,True,2.0062782554626466,2.110036567878723,0.3336,0.0,0.19383259911894274,0.36688651708300046,19.06533635699998,0.0004998598247766495,0.00016854951850089268,0.07906785089638443,0.9968892834449962,0.020930775000010726,0.8183202479992815,0.007209512999793333,0.0367416740000408,15735420
fedshe_ckks,mnist,5,2,10,100,results/partitions/mnist_dirichlet-alpha-1_clients-10_samples-100_seed-5.json,dirichlet,1.0,1,7,0.2,6;8,29,all_rounds,True,1.768690231323242,1.9083809745788574,0.2719,0.0,0.5048458149779735,0.2955977786497946,8.49466267799994,0.0005002847053110597,0.0001774028270331168,0.06887330241361579,0.9976341299796837,0.011994427999979962,0.368217729999742,0.0036690289999796732,0.013665242999877592,15735420
fedshe_ckks,mnist,5,3,10,100,results/partitions/mnist_dirichlet-alpha-1_clients-10_samples-100_seed-5.json,dirichlet,1.0,1,7,0.2,6;8,29,all_rounds,True,1.5397410093545911,1.5839272876739503,0.4881,0.30572687224669604,0.4440528634361233,0.5095647282927467,8.118081888999995,0.0005000450871884823,0.00018172345675852383,0.07051967520439846,0.9975164383540209,0.011893850999967981,0.3540999339999189,0.004088612999908037,0.013441788999898563,15735420
fedshe_ckks,mnist,5,4,10,100,results/partitions/mnist_dirichlet-alpha-1_clients-10_samples-100_seed-5.json,dirichlet,1.0,1,7,0.2,6;8,29,all_rounds,True,1.3077088272571564,1.2384953753471375,0.6519,0.7568281938325991,0.06607929515418502,0.6396748560124123,8.49688057100002,0.0004999773129820825,0.00018244231420341911,0.07428876565597275,0.9972491519160095,0.016376594999996996,0.4031391519997669,0.0040394519999154,0.013196674000027997,15735420
fedshe_ckks,mnist,5,5,10,100,results/partitions/mnist_dirichlet-alpha-1_clients-10_samples-100_seed-5.json,dirichlet,1.0,1,7,0.2,6;8,29,all_rounds,True,1.039099932909012,1.0275749820232392,0.7238,0.7374449339207049,0.11541850220264317,0.7232576768253796,10.912396518000037,0.0004999575242400165,0.00018186989046650438,0.08503696250597097,0.9963967028902749,0.013019494999980452,0.451747656999828,0.006957676000070023,0.01646088799975587,15735420
