backend,dataset,seed,round,clients,samples_per_client,partition_manifest,source_label,target_label,malicious_fraction,malicious_client_ids,attack_schedule,attack_active,mean_client_loss,test_loss,test_accuracy,source_recall,targeted_attack_success_rate,unaffected_macro_recall,round_seconds,max_absolute_error,mean_absolute_error,relative_l2_error,cosine_similarity,key_generation_seconds,encryption_seconds,aggregation_seconds,decryption_seconds,ciphertext_bytes
lee_ckks,mnist,1,1,10,100,results\partitions\mnist_iid_clients-10_samples-100_seed-1.json,1,7,0.2,4;5,final_third,False,2.2866292724609374,2.1782542095184327,0.3773,0.8872246696035242,0.0,0.3070961754022885,15.019026900000002,2.763223747319528e-08,2.79515929682978e-09,1.5607184632306398e-06,0.9999999999987823,0.3386186000000002,0.572047100000006,0.010890299999999797,0.015960900000001388,23398271
lee_ckks,mnist,1,2,10,100,results\partitions\mnist_iid_clients-10_samples-100_seed-1.json,1,7,0.2,4;5,final_third,False,2.1205335183143617,1.923665750694275,0.5425,0.9541850220264317,0.0,0.48220157278242454,15.4263059,2.97488235339921e-08,2.82444020671238e-09,1.3201369620240482e-06,0.9999999999991286,0.33242059999999896,0.5973576000000058,0.010122599999998982,0.014058599999998478,23400575
lee_ckks,mnist,1,3,10,100,results\partitions\mnist_iid_clients-10_samples-100_seed-1.json,1,7,0.2,4;5,final_third,False,1.8576358442306518,1.5660277517318726,0.5605,0.9277533039647577,0.0,0.5091350772518382,16.5431053,2.9085481032973745e-08,2.7668198522590345e-09,9.719307437136396e-07,0.9999999999995275,0.34336199999999906,0.8603444000000025,0.015972000000004982,0.025344799999992063,23398960
lee_ckks,mnist,1,4,10,100,results\partitions\mnist_iid_clients-10_samples-100_seed-1.json,1,7,0.2,4;5,final_third,True,1.5063090717792513,1.2697697385787965,0.6011,0.8475770925110132,0.004405286343612335,0.5609860541064637,14.511804399999995,3.580654817309306e-08,2.7845534248990766e-09,9.910549456432998e-07,0.999999999999509,0.29738929999999897,0.48271830000000193,0.007760100000012926,0.01206539999999734,23399016
lee_ckks,mnist,1,5,10,100,results\partitions\mnist_iid_clients-10_samples-100_seed-1.json,1,7,0.2,4;5,final_third,True,1.2662143037319182,0.9173702163219452,0.7344,0.9074889867841409,0.004405286343612335,0.7141502001541797,14.415410199999997,2.3529951231047487e-08,2.76403559188138e-09,1.0676165936561489e-06,0.9999999999994301,0.29967520000001,0.4867630000000105,0.009258299999984843,0.012476300000002993,23400081
