backend,dataset,seed,round,clients,samples_per_client,partition_manifest,source_label,target_label,malicious_fraction,malicious_client_ids,attack_schedule,attack_active,mean_client_loss,test_loss,test_accuracy,source_recall,targeted_attack_success_rate,unaffected_macro_recall,round_seconds,max_absolute_error,mean_absolute_error,relative_l2_error,cosine_similarity,key_generation_seconds,encryption_seconds,aggregation_seconds,decryption_seconds,ciphertext_bytes
fedshe_ckks,mnist,4,1,10,100,results/partitions/mnist_iid_clients-10_samples-100_seed-4.json,1,7,0.0,,all_rounds,False,2.3044562015533447,2.0456840911865233,0.359,0.8625550660792951,0.02290748898678414,0.29174751600952165,7.53839331399999,0.0005000720024108887,0.00023154596653930974,0.07307492016241382,0.9973351203650196,0.019780499999995982,0.5880932739999736,0.005016243000000031,0.026946791999989728,15735420
fedshe_ckks,mnist,4,2,10,100,results/partitions/mnist_iid_clients-10_samples-100_seed-4.json,1,7,0.0,,all_rounds,False,1.9841884999275206,1.7570871011734008,0.3169,0.4960352422907489,0.0,0.28580746749670805,6.26111679600001,0.0005004649758338928,0.00022769016772908966,0.06436999451679074,0.9979321024082773,0.010931384000002708,0.3152168650000533,0.002822611000027564,0.009969751000028282,15735420
fedshe_ckks,mnist,4,3,10,100,results/partitions/mnist_iid_clients-10_samples-100_seed-4.json,1,7,0.0,,all_rounds,False,1.6561815881729127,1.2486203351020813,0.6274,0.947136563876652,0.0,0.576620837567565,6.21168259800001,0.0004999049231410027,0.00022730162647457505,0.06661896545896087,0.9977831905431125,0.010725705999988122,0.29915547400003106,0.003107980999999427,0.009805717999995522,15735420
fedshe_ckks,mnist,4,4,10,100,results/partitions/mnist_iid_clients-10_samples-100_seed-4.json,1,7,0.0,,all_rounds,False,1.4018864159584044,0.988603815793991,0.7372,0.9559471365638766,0.0,0.7047659809710349,6.046673125000012,0.0005000220835208893,0.00022116486944402877,0.07022449438821053,0.9975402520089877,0.011549697999981845,0.3101227969999343,0.0028682999999887215,0.010265785000029837,15735420
fedshe_ckks,mnist,4,5,10,100,results/partitions/mnist_iid_clients-10_samples-100_seed-4.json,1,7,0.0,,all_rounds,False,1.0878629746437074,0.7700776038885117,0.7993,0.9559471365638766,0.0,0.7790838618213929,6.421267303000008,0.0004999047368764878,0.0002156751442372237,0.07716823188647579,0.9970313563183507,0.010948283999994146,0.301273090000052,0.0027788060000091264,0.009837462000064079,15735420
