backend,dataset,seed,round,clients,samples_per_client,partition_manifest,partitioning,dirichlet_alpha,source_label,target_label,malicious_fraction,malicious_client_ids,malicious_source_samples,attack_schedule,attack_active,mean_client_loss,test_loss,test_accuracy,source_recall,targeted_attack_success_rate,unaffected_macro_recall,round_seconds,max_absolute_error,mean_absolute_error,relative_l2_error,cosine_similarity,key_generation_seconds,encryption_seconds,aggregation_seconds,decryption_seconds,ciphertext_bytes
fedshe_ckks,mnist,4,1,10,100,results/partitions/mnist_dirichlet-alpha-1_clients-10_samples-100_seed-4.json,dirichlet,1.0,1,7,0.0,,0,all_rounds,False,1.9890893583297733,2.0943059534072876,0.2256,0.0,0.26607929515418505,0.2524258453493863,13.390002724999988,0.0005001510716974736,0.00023477758550595983,0.07291778320789036,0.9973486202800805,0.019672619000004943,0.959491756999995,0.005489455000031285,0.03176119400001198,15735420
fedshe_ckks,mnist,4,2,10,100,results/partitions/mnist_dirichlet-alpha-1_clients-10_samples-100_seed-4.json,dirichlet,1.0,1,7,0.0,,0,all_rounds,False,1.7506453177928922,1.778902597808838,0.5082,0.7224669603524229,0.12422907488986784,0.48211188324988463,8.841192409000001,0.0005001154243946075,0.0002290460029995289,0.07994509256125139,0.9968198611595102,0.016344933999988598,0.43260567399994443,0.004026194999966037,0.015183238000020083,15735420
fedshe_ckks,mnist,4,3,10,100,results/partitions/mnist_dirichlet-alpha-1_clients-10_samples-100_seed-4.json,dirichlet,1.0,1,7,0.0,,0,all_rounds,False,1.472824105501175,1.4109588926315308,0.647,0.8158590308370044,0.006167400881057269,0.6194651032703404,6.814104747000016,0.000500226929783821,0.00023016076693290876,0.0766799840982854,0.9970703901782814,0.011400452000003725,0.34111172299998316,0.003526714999992464,0.012005916999981991,15735420
fedshe_ckks,mnist,4,4,10,100,results/partitions/mnist_dirichlet-alpha-1_clients-10_samples-100_seed-4.json,dirichlet,1.0,1,7,0.0,,0,all_rounds,False,1.230459687486291,1.0736682931900023,0.7113,0.8599118942731278,0.01145374449339207,0.6916528415878646,6.627541682000015,0.0005000595003366471,0.00021853463673742276,0.08467441161606062,0.9964369747950388,0.01152822000000242,0.32847725699986086,0.003056773999986717,0.010619485999967537,15735420
fedshe_ckks,mnist,4,5,10,100,results/partitions/mnist_dirichlet-alpha-1_clients-10_samples-100_seed-4.json,dirichlet,1.0,1,7,0.0,,0,all_rounds,False,0.9427425841093063,0.9345729311466217,0.7268,0.9427312775330396,0.0,0.6952933575568466,6.425809557999997,0.0004999300464987755,0.00021598088872266371,0.08769419724059169,0.9961663369111678,0.010833465000018805,0.3038912540001206,0.0028865730000120493,0.010250560000002906,15735420
