backend,dataset,seed,round,clients,samples_per_client,partition_manifest,source_label,target_label,malicious_fraction,malicious_client_ids,attack_schedule,attack_active,mean_client_loss,test_loss,test_accuracy,source_recall,targeted_attack_success_rate,unaffected_macro_recall,round_seconds,max_absolute_error,mean_absolute_error,relative_l2_error,cosine_similarity
plaintext,mnist,5,1,10,100,results\partitions\mnist_iid_clients-10_samples-100_seed-5.json,1,7,0.1,6,all_rounds,True,2.2398039150238036,2.1129701948165893,0.3071,0.21233480176211453,0.0,0.3175237979512112,11.361041799999999,0.0,0.0,0.0,1.0
plaintext,mnist,5,2,10,100,results\partitions\mnist_iid_clients-10_samples-100_seed-5.json,1,7,0.1,6,all_rounds,True,1.9911507291793822,1.6837722288131713,0.5949,0.8837004405286344,0.02290748898678414,0.5516532721499661,9.2927615,0.0,0.0,0.0,1.0
plaintext,mnist,5,3,10,100,results\partitions\mnist_iid_clients-10_samples-100_seed-5.json,1,7,0.1,6,all_rounds,True,1.6663151941299443,1.3315320713043213,0.6725,0.9665198237885463,0.000881057268722467,0.6346133204878359,9.342325000000002,0.0,0.0,0.0,0.9999999999999999
plaintext,mnist,5,4,10,100,results\partitions\mnist_iid_clients-10_samples-100_seed-5.json,1,7,0.1,6,all_rounds,True,1.249109752893448,1.028996167945862,0.7361,0.9480176211453745,0.003524229074889868,0.7064362218685595,9.537750100000004,0.0,0.0,0.0,1.0
plaintext,mnist,5,5,10,100,results\partitions\mnist_iid_clients-10_samples-100_seed-5.json,1,7,0.1,6,all_rounds,True,0.9936359121799467,0.703046247625351,0.8362,0.9621145374449339,0.0026431718061674008,0.8202062173779315,9.194221200000001,0.0,0.0,0.0,1.0
