backend,dataset,seed,round,clients,samples_per_client,partition_manifest,partitioning,dirichlet_alpha,source_label,target_label,malicious_fraction,malicious_client_ids,malicious_source_samples,attack_schedule,attack_active,mean_client_loss,test_loss,test_accuracy,source_recall,targeted_attack_success_rate,unaffected_macro_recall,round_seconds,max_absolute_error,mean_absolute_error,relative_l2_error,cosine_similarity,key_generation_seconds,encryption_seconds,aggregation_seconds,decryption_seconds,ciphertext_bytes
lee_ckks,mnist,5,1,10,100,results\partitions\mnist_dirichlet-alpha-1_clients-10_samples-100_seed-5.json,dirichlet,1.0,1,7,0.2,6;8,29,all_rounds,True,2.006278257369995,2.1099316205978393,0.3323,0.0,0.19030837004405288,0.3654714195382858,19.005015299999997,2.813244667819806e-08,2.7903666603059974e-09,1.3582553123962887e-06,0.9999999999990777,0.34946379999999877,0.6850665000000067,0.012241499999996464,0.016836699999998928,23404042
lee_ckks,mnist,5,2,10,100,results\partitions\mnist_dirichlet-alpha-1_clients-10_samples-100_seed-5.json,dirichlet,1.0,1,7,0.2,6;8,29,all_rounds,True,1.7684369144439696,1.908889155960083,0.2716,0.0,0.5083700440528635,0.2952763356905086,17.7942426,3.147290148944983e-08,2.767773186950591e-09,1.1315772762304802e-06,0.9999999999993597,0.29913359999999756,0.47599189999998615,0.008058699999995866,0.01217030000000463,23400787
lee_ckks,mnist,5,3,10,100,results\partitions\mnist_dirichlet-alpha-1_clients-10_samples-100_seed-5.json,dirichlet,1.0,1,7,0.2,6;8,29,all_rounds,True,1.5391306269168854,1.5824318508148194,0.4883,0.29955947136563876,0.4502202643171806,0.5105718084337062,14.718044800000001,3.019047965866894e-08,2.8087316756832063e-09,1.1509967731530308e-06,0.9999999999993376,0.3000485000000026,0.49223559999998656,0.00848210000000904,0.012793999999992423,23399358
lee_ckks,mnist,5,4,10,100,results\partitions\mnist_dirichlet-alpha-1_clients-10_samples-100_seed-5.json,dirichlet,1.0,1,7,0.2,6;8,29,all_rounds,True,1.3071388442516327,1.237802793598175,0.652,0.7594713656387665,0.06519823788546256,0.6394574687568385,14.749743500000001,2.7920512767239114e-08,2.7455335005017727e-09,1.1885818159922914e-06,0.9999999999992937,0.3281206999999995,0.49420300000002726,0.008087600000003192,0.013259300000008523,23401426
lee_ckks,mnist,5,5,10,100,results\partitions\mnist_dirichlet-alpha-1_clients-10_samples-100_seed-5.json,dirichlet,1.0,1,7,0.2,6;8,29,all_rounds,True,1.0375331959724428,1.0234928049087524,0.7255,0.7427312775330397,0.11365638766519824,0.7244961548450743,14.481431200000003,2.4224659553491457e-08,2.7565555451666448e-09,1.3692769205665546e-06,0.9999999999990627,0.2950823999999983,0.4835067999999012,0.008170899999981884,0.012226600000033727,23401559
