backend,dataset,seed,round,clients,samples_per_client,partition_manifest,partitioning,dirichlet_alpha,source_label,target_label,malicious_fraction,malicious_client_ids,attack_schedule,attack_active,mean_client_loss,test_loss,test_accuracy,source_recall,targeted_attack_success_rate,unaffected_macro_recall,round_seconds,max_absolute_error,mean_absolute_error,relative_l2_error,cosine_similarity
plaintext,mnist,3,1,10,100,results\partitions\mnist_dirichlet-alpha-1_clients-10_samples-100_seed-3.json,dirichlet,1.0,1,7,0.1,8,all_rounds,True,2.0628556938171387,2.204571743774414,0.1139,0.0,0.0,0.13068166897687147,14.4909408,0.0,0.0,0.0,1.0000000000000002
plaintext,mnist,3,2,10,100,results\partitions\mnist_dirichlet-alpha-1_clients-10_samples-100_seed-3.json,dirichlet,1.0,1,7,0.1,8,all_rounds,True,1.8723670592308044,1.937968653678894,0.4389,0.1356828193832599,0.0,0.47358200912290965,16.281685699999997,0.0,0.0,0.0,1.0
plaintext,mnist,3,3,10,100,results\partitions\mnist_dirichlet-alpha-1_clients-10_samples-100_seed-3.json,dirichlet,1.0,1,7,0.1,8,all_rounds,True,1.5412166426181793,1.557440657234192,0.5656,0.49691629955947136,0.0,0.5692025665407162,16.3768697,0.0,0.0,0.0,1.0
plaintext,mnist,3,4,10,100,results\partitions\mnist_dirichlet-alpha-1_clients-10_samples-100_seed-3.json,dirichlet,1.0,1,7,0.1,8,all_rounds,True,1.4062159054279326,1.2495066395759582,0.7595,0.8986784140969163,0.0,0.7353403181822669,16.83668190000001,0.0,0.0,0.0,0.9999999999999999
plaintext,mnist,3,5,10,100,results\partitions\mnist_dirichlet-alpha-1_clients-10_samples-100_seed-3.json,dirichlet,1.0,1,7,0.1,8,all_rounds,True,0.9974360859394071,0.9133615319728852,0.7809,0.945374449339207,0.0,0.7543799366612255,15.8155596,0.0,0.0,0.0,1.0000000000000002
