backend,dataset,seed,round,clients,samples_per_client,partition_manifest,source_label,target_label,malicious_fraction,malicious_client_ids,attack_schedule,attack_active,mean_client_loss,test_loss,test_accuracy,source_recall,targeted_attack_success_rate,unaffected_macro_recall,round_seconds,max_absolute_error,mean_absolute_error,relative_l2_error,cosine_similarity
plaintext,mnist,4,1,10,100,results\partitions\mnist_iid_clients-10_samples-100_seed-4.json,1,7,0.1,7,first_third,True,2.2991604347229,2.049492313194275,0.3209,0.49427312775330395,0.3497797356828194,0.295631987747839,15.0654789,0.0,0.0,0.0,1.0
plaintext,mnist,4,2,10,100,results\partitions\mnist_iid_clients-10_samples-100_seed-4.json,1,7,0.1,7,first_third,True,1.9854945497512815,1.773234414100647,0.2915,0.160352422907489,0.0,0.2995548676166475,12.6046217,0.0,0.0,0.0,0.9999999999999998
plaintext,mnist,4,3,10,100,results\partitions\mnist_iid_clients-10_samples-100_seed-4.json,1,7,0.1,7,first_third,False,1.6644007165431975,1.2530496479034423,0.6272,0.9462555066079296,0.0,0.5765468981544155,10.7463397,0.0,0.0,0.0,1.0
plaintext,mnist,4,4,10,100,results\partitions\mnist_iid_clients-10_samples-100_seed-4.json,1,7,0.1,7,first_third,False,1.408423416376114,0.9903844411373138,0.7376,0.9568281938325991,0.0,0.705110354888034,11.118636199999997,0.0,0.0,0.0,1.0000000000000002
plaintext,mnist,4,5,10,100,results\partitions\mnist_iid_clients-10_samples-100_seed-4.json,1,7,0.1,7,first_third,False,1.0891654403209687,0.7719427985906601,0.799,0.9559471365638766,0.0,0.7787289961199909,15.001267500000004,0.0,0.0,0.0,1.0
