backend,dataset,seed,round,clients,samples_per_client,partition_manifest,partitioning,dirichlet_alpha,source_label,target_label,malicious_fraction,malicious_client_ids,malicious_source_samples,attack_schedule,attack_active,mean_client_loss,test_loss,test_accuracy,source_recall,targeted_attack_success_rate,unaffected_macro_recall,round_seconds,max_absolute_error,mean_absolute_error,relative_l2_error,cosine_similarity,key_generation_seconds,encryption_seconds,aggregation_seconds,decryption_seconds,ciphertext_bytes
lee_ckks,mnist,5,1,10,100,results\partitions\mnist_dirichlet-alpha-1_clients-10_samples-100_seed-5.json,dirichlet,1.0,1,7,0.1,6,19,all_rounds,True,2.0065878567695616,2.099653461456299,0.3094,0.0,0.000881057268722467,0.34100549975361477,16.3417588,2.6867557353406346e-08,2.804808339257274e-09,1.3505130652443899e-06,0.9999999999990878,0.3223528000000009,0.5851865000000025,0.009990899999998248,0.014637699999999754,23400876
lee_ckks,mnist,5,2,10,100,results\partitions\mnist_dirichlet-alpha-1_clients-10_samples-100_seed-5.json,dirichlet,1.0,1,7,0.1,6,19,all_rounds,True,1.7639645564556123,1.888362428855896,0.2724,0.0,0.31277533039647576,0.29603772657801686,16.4365098,2.3420674768711083e-08,2.806803017918462e-09,1.1218723929909957e-06,0.9999999999993706,0.3252115999999994,0.5687436000000119,0.009164099999996012,0.014710699999998411,23401705
lee_ckks,mnist,5,3,10,100,results\partitions\mnist_dirichlet-alpha-1_clients-10_samples-100_seed-5.json,dirichlet,1.0,1,7,0.1,6,19,all_rounds,True,1.5294047553539278,1.5477829604148865,0.5389,0.775330396475771,0.05286343612334802,0.5071501423345988,20.374289499999996,2.7701774053004403e-08,2.781711529054144e-09,1.1198236092780204e-06,0.999999999999373,0.3302684999999954,0.8785297999999386,0.013109600000014154,0.01864570000000043,23400040
lee_ckks,mnist,5,4,10,100,results\partitions\mnist_dirichlet-alpha-1_clients-10_samples-100_seed-5.json,dirichlet,1.0,1,7,0.1,6,19,all_rounds,True,1.3030637047290803,1.2107810753822326,0.6661,0.8696035242290749,0.00881057268722467,0.6413565165543526,18.521290999999998,2.7623226587363702e-08,2.784261958261241e-09,1.2083836739322374e-06,0.9999999999992698,0.3407651999999999,0.5797461999999598,0.011397299999991617,0.01537270000000035,23400389
lee_ckks,mnist,5,5,10,100,results\partitions\mnist_dirichlet-alpha-1_clients-10_samples-100_seed-5.json,dirichlet,1.0,1,7,0.1,6,19,all_rounds,True,1.025746092557907,1.0022941400051117,0.7406,0.852863436123348,0.033480176211453744,0.7274091287497262,29.265941999999995,2.5696936051180617e-08,2.7828854692586216e-09,1.3871059980714872e-06,0.999999999999038,0.3724583999999993,0.6695122999999512,0.01481920000000514,0.01831639999998913,23398894
