backend,dataset,seed,round,clients,samples_per_client,partition_manifest,partitioning,dirichlet_alpha,source_label,target_label,malicious_fraction,malicious_client_ids,malicious_source_samples,attack_schedule,attack_active,mean_client_loss,test_loss,test_accuracy,source_recall,targeted_attack_success_rate,unaffected_macro_recall,round_seconds,max_absolute_error,mean_absolute_error,relative_l2_error,cosine_similarity,key_generation_seconds,encryption_seconds,aggregation_seconds,decryption_seconds,ciphertext_bytes
fedshe_ckks,mnist,5,1,10,100,results/partitions/mnist_dirichlet-alpha-1_clients-10_samples-100_seed-5.json,dirichlet,1.0,1,7,0.1,6,19,all_rounds,True,2.006587857723236,2.0993513397216796,0.3114,0.0,0.000881057268722467,0.3431862477898986,18.02445597899998,0.0005000956133008002,0.000170306960021868,0.07967381235233456,0.9968475693644614,0.033242144999974244,1.0186923459998525,0.016793055999983153,0.044437654999967435,15735420
fedshe_ckks,mnist,5,2,10,100,results/partitions/mnist_dirichlet-alpha-1_clients-10_samples-100_seed-5.json,dirichlet,1.0,1,7,0.1,6,19,all_rounds,True,1.7639231619834899,1.8871646444320678,0.2728,0.0,0.31894273127753303,0.2964839120784749,6.334005611000009,0.0004999842271208763,0.00017799548892437987,0.06791985041313005,0.9976928331762911,0.011211984999988545,0.2998817139997527,0.002949467000007644,0.009806861999948069,15735420
fedshe_ckks,mnist,5,3,10,100,results/partitions/mnist_dirichlet-alpha-1_clients-10_samples-100_seed-5.json,dirichlet,1.0,1,7,0.1,6,19,all_rounds,True,1.5295426173210143,1.5481862798690795,0.5388,0.7762114537444934,0.051982378854625554,0.506891782890504,6.0289016060000336,0.0005001397132873534,0.00018016248950904884,0.06842346826768153,0.9976652922999754,0.014104615000007925,0.30009385199997496,0.00285392699993281,0.009782045000008566,15735420
fedshe_ckks,mnist,5,4,10,100,results/partitions/mnist_dirichlet-alpha-1_clients-10_samples-100_seed-5.json,dirichlet,1.0,1,7,0.1,6,19,all_rounds,True,1.3031463446617126,1.2125254295349122,0.664,0.8687224669603524,0.0052863436123348016,0.639100379996316,6.378609476999998,0.0004997012466192246,0.00018025579894628848,0.07357869780523045,0.9972951514802816,0.010442130999990695,0.3100536200001329,0.002911844000095698,0.010095792000129222,15735420
fedshe_ckks,mnist,5,5,10,100,results/partitions/mnist_dirichlet-alpha-1_clients-10_samples-100_seed-5.json,dirichlet,1.0,1,7,0.1,6,19,all_rounds,True,1.0274792406558988,1.0047160925388336,0.7397,0.8555066079295154,0.03259911894273128,0.7260134601542982,6.228396001000021,0.0005000599883496762,0.0001815996335804193,0.08444029902399167,0.9964443491660505,0.010972761000004994,0.31735226999984434,0.0029983720000359426,0.010538666000002195,15735420
