backend,dataset,seed,round,clients,samples_per_client,partition_manifest,source_label,target_label,malicious_fraction,malicious_client_ids,attack_schedule,attack_active,mean_client_loss,test_loss,test_accuracy,source_recall,targeted_attack_success_rate,unaffected_macro_recall,round_seconds,max_absolute_error,mean_absolute_error,relative_l2_error,cosine_similarity,key_generation_seconds,encryption_seconds,aggregation_seconds,decryption_seconds,ciphertext_bytes
lee_ckks,mnist,2,1,10,100,results\partitions\mnist_iid_clients-10_samples-100_seed-2.json,1,7,0.2,2;7,first_third,True,2.239454993247986,2.1489067388534546,0.3357,0.0026431718061674008,0.6237885462555066,0.37379280836041345,20.0547601,2.727575943665267e-08,2.787273123650362e-09,1.6787318686037489e-06,0.9999999999985913,0.35647439999999975,0.880718300000007,0.018156799999999862,0.02356980000000064,23400520
lee_ckks,mnist,2,2,10,100,results\partitions\mnist_iid_clients-10_samples-100_seed-2.json,1,7,0.2,2;7,first_third,True,2.070808596611023,1.8655003330230713,0.5018,0.3903083700440529,0.5004405286343613,0.5089428096790507,17.589681900000002,3.7567679399622134e-08,2.8021826303236074e-09,1.230905611096316e-06,0.999999999999243,0.32768909999999707,0.5752619000000223,0.009336299999990416,0.01565930000000293,23399229
lee_ckks,mnist,2,3,10,100,results\partitions\mnist_iid_clients-10_samples-100_seed-2.json,1,7,0.2,2;7,first_third,False,1.748117624759674,1.3438049775123597,0.6644,0.8898678414096917,0.0,0.6306350814211222,18.389030500000004,2.8642258454434667e-08,2.7590985456759887e-09,9.253809460615244e-07,0.9999999999995722,0.3326294999999959,0.566153000000007,0.011010900000009372,0.013566500000003145,23400743
lee_ckks,mnist,2,4,10,100,results\partitions\mnist_iid_clients-10_samples-100_seed-2.json,1,7,0.2,2;7,first_third,False,1.4882543984651566,1.07935615568161,0.7209,0.9550660792951542,0.000881057268722467,0.684709262743402,18.1257131,2.514967490079706e-08,2.7661182884972043e-09,1.0240236567657403e-06,0.9999999999994756,0.34288999999999703,0.5519901999999917,0.014044799999993529,0.014435900000023594,23401967
lee_ckks,mnist,2,5,10,100,results\partitions\mnist_iid_clients-10_samples-100_seed-2.json,1,7,0.2,2;7,first_third,False,1.1559427628517152,0.8592966671466827,0.7398,0.9656387665198238,0.001762114537444934,0.7060003961678206,20.511369700000003,2.0952782729980954e-08,2.767445758835213e-09,1.166353241294516e-06,0.9999999999993199,0.3509679999999946,0.5997288999999455,0.011195000000000732,0.014810500000010052,23402878
