backend,dataset,seed,round,clients,samples_per_client,partition_manifest,partitioning,dirichlet_alpha,source_label,target_label,malicious_fraction,malicious_client_ids,malicious_source_samples,attack_schedule,attack_active,mean_client_loss,test_loss,test_accuracy,source_recall,targeted_attack_success_rate,unaffected_macro_recall,round_seconds,max_absolute_error,mean_absolute_error,relative_l2_error,cosine_similarity
fedshe_plain,mnist,4,1,10,100,results\partitions\mnist_dirichlet-alpha-1_clients-10_samples-100_seed-4.json,dirichlet,1.0,1,7,0.1,7,0,all_rounds,True,1.9890893573760988,2.0942960813522338,0.2248,0.0,0.24405286343612334,0.2515611674419068,16.7367381,0.0,0.0,0.0,1.0000000000000002
fedshe_plain,mnist,4,2,10,100,results\partitions\mnist_dirichlet-alpha-1_clients-10_samples-100_seed-4.json,dirichlet,1.0,1,7,0.1,7,0,all_rounds,True,1.750388561964035,1.7787535943984984,0.5089,0.7198237885462555,0.11806167400881057,0.48328290629715603,30.813108300000003,0.0,0.0,0.0,0.9999999999999999
fedshe_plain,mnist,4,3,10,100,results\partitions\mnist_dirichlet-alpha-1_clients-10_samples-100_seed-4.json,dirichlet,1.0,1,7,0.1,7,0,all_rounds,True,1.4729883122444154,1.4108967034339905,0.6489,0.8158590308370044,0.0052863436123348016,0.6216071383311502,16.472084700000003,0.0,0.0,0.0,1.0
fedshe_plain,mnist,4,4,10,100,results\partitions\mnist_dirichlet-alpha-1_clients-10_samples-100_seed-4.json,dirichlet,1.0,1,7,0.1,7,0,all_rounds,True,1.2302664031237365,1.0733905960083008,0.7111,0.8616740088105727,0.01145374449339207,0.6912124697559009,16.171993,0.0,0.0,0.0,0.9999999999999999
fedshe_plain,mnist,4,5,10,100,results\partitions\mnist_dirichlet-alpha-1_clients-10_samples-100_seed-4.json,dirichlet,1.0,1,7,0.1,7,0,all_rounds,True,0.9432260106801987,0.935026207113266,0.7267,0.9427312775330396,0.0,0.6951958011712683,14.797726699999998,0.0,0.0,0.0,0.9999999999999998
