backend,dataset,seed,round,clients,samples_per_client,mean_client_loss,test_loss,test_accuracy,round_seconds,key_generation_seconds,encryption_seconds,aggregation_seconds,decryption_seconds,ciphertext_bytes
lee_ckks,mnist,1,1,5,100,2.28885200881958,2.185037230300903,0.2746,7.940848300000001,0.23157110000000003,0.21481110000000037,0.004124499999999642,0.01089960000000012,11698212
lee_ckks,mnist,1,2,5,100,2.1117047929763793,1.95017555103302,0.4144,8.151927899999999,0.3220700000000001,0.30679440000000113,0.0074443999999989074,0.016929300000001035,11699182
lee_ckks,mnist,1,3,5,100,1.8296975412368774,1.4867166611671447,0.6106,7.865509599999999,0.31512719999999916,0.24418700000000015,0.004799500000000734,0.01294399999999385,11699904
lee_ckks,mnist,1,4,5,100,1.4950928320884704,1.3887137491226196,0.5501,7.6635729999999995,0.3109168000000011,0.24755599999999944,0.0038418999999976222,0.012655499999993935,11699875
lee_ckks,mnist,1,5,5,100,1.129158868789673,0.9000725699424743,0.7378,8.218296099999996,0.3265184999999988,0.32533609999999413,0.006253899999997259,0.0201852999999943,11699095
