observation,score_method,dataset,partitioning,dirichlet_alpha,seed,clients,rounds,attack_samples_per_class,nonmember_sampling,partition_manifest,applicability,member_score_mean,nonmember_score_mean,roc_auc,tpr_at_fpr_01,tpr_at_fpr_001,membership_advantage
individual_plaintext,margin,mnist,iid,,2,5,5,50,class_matched,results\partitions\mnist_iid_clients-5_samples-100_seed-2.json,applicable,0.03348257908733904,0.017668229542703525,0.5640000000000001,0.18,0.18,0.22000000000000003
