observation,score_method,dataset,partitioning,dirichlet_alpha,seed,clients,rounds,attack_samples_per_class,nonmember_sampling,partition_manifest,applicability,member_score_mean,nonmember_score_mean,roc_auc,tpr_at_fpr_01,tpr_at_fpr_001,membership_advantage
individual_plaintext,margin,mnist,iid,,5,5,5,50,class_matched,results\partitions\mnist_iid_clients-5_samples-100_seed-5.json,applicable,-0.011756719503058797,-0.02651293419503561,0.5608,0.0,0.0,0.18000000000000002
