observation,score_method,dataset,seed,clients,rounds,attack_samples_per_class,partition_manifest,applicability,member_score_mean,nonmember_score_mean,roc_auc,tpr_at_fpr_01,tpr_at_fpr_001,membership_advantage
individual_plaintext,margin,mnist,5,10,5,50,results\partitions\mnist_iid_clients-10_samples-100_seed-5.json,applicable,-0.0068712467829615135,-0.027558079722805183,0.5964,0.02,0.02,0.17999999999999994
