observation,score_method,dataset,partitioning,dirichlet_alpha,seed,clients,rounds,attack_samples_per_class,nonmember_sampling,partition_manifest,applicability,member_score_mean,nonmember_score_mean,roc_auc,tpr_at_fpr_01,tpr_at_fpr_001,membership_advantage
individual_plaintext,gaussian_cdf,mnist,iid,,4,5,5,50,class_matched,results\partitions\mnist_iid_clients-5_samples-100_seed-4.json,applicable,0.5750423746238646,0.5183463275513528,0.5964,0.08,0.08,0.20000000000000007
